880	10	826	522
361	6	69	549
440	0	820	402
728	10	634	430
1820	10	161	522
77	10	982	441
450	3	567	333
1541	6	1490	417
1435	3	101	509
66	10	137	457
1017	11	622	544
1426	10	1544	543
229	10	1238	538
420	0	1920	516
496	10	1445	489
1586	3	984	536
181	10	603	488
1079	2	747	472
1381	10	146	548
222	10	1559	551
1122	10	110	547
1228	6	403	77
322	6	685	551
819	10	1935	549
1113	5	1814	553
1861	6	1913	540
1843	0	763	550
1367	6	1199	549
1460	6	1353	506
1746	10	389	533
1381	11	1534	553
1785	1	1113	503
1149	10	1008	528
1605	6	792	505
558	10	1139	552
1541	3	305	550
1893	10	1868	462
1566	3	1813	508
1236	6	741	549
1381	1	1603	548
561	10	487	512
458	3	260	540
461	10	295	546
1442	10	647	535
1646	10	1490	552
131	10	824	499
1726	7	293	328
824	2	1985	488
1339	0	577	522
215	3	14	360
459	3	1257	550
1240	10	1043	554
1017	3	304	141
968	10	1142	161
1476	11	264	543
167	6	620	552
576	10	1220	302
1501	7	428	293
1149	10	1784	528
353	11	1534	378
383	3	450	552
315	1	713	503
117	3	947	549
450	10	1567	553
914	10	72	484
111	10	791	525
450	11	1788	487
415	10	1326	385
1446	10	1239	512
512	6	75	413
1760	0	286	544
576	10	1597	552
277	0	1353	545
237	7	184	547
1711	0	1793	551
1488	6	939	552
1556	10	927	500
1985	2	961	552
457	6	1318	503
1212	9	499	508
1279	1	1534	540
267	10	1207	472
1823	10	1221	332
234	9	480	453
231	10	1465	431
1218	2	1280	379
229	6	1353	552
236	10	1939	489
131	10	905	499
1085	3	480	502
745	11	167	552
39	10	1397	361
450	10	1864	551
1917	6	1353	486
1272	10	103	549
371	10	577	397
727	10	823	411
1237	6	647	553
1344	10	1364	381
1921	10	1987	394
234	10	716	450
708	10	1621	549
170	10	1890	489
857	11	736	431
331	10	1786	554
914	9	576	333
1628	3	166	542
566	10	870	549
850	10	939	503
935	10	1559	548
341	10	1786	504
101	11	968	155
1646	3	1225	550
1476	4	1225	428
1534	10	1	408
158	10	298	504
1820	10	1008	466
1347	7	158	442
241	10	1544	548
602	0	221	448
850	3	1236	503
512	10	613	494
1283	2	1218	552
1175	10	1985	458
1480	10	973	352
850	10	591	550
1808	10	199	531
404	10	616	79
1409	10	199	434
331	6	413	551
1223	10	792	553
1541	3	1880	549
331	10	199	554
711	6	646	535
1113	11	404	552
130	10	782	551
825	3	932	187
1149	10	1864	511
77	10	990	338
736	1	1476	431
1804	10	712	546
567	10	1327	549
293	3	981	157
1631	2	1239	358
320	10	1793	427
594	2	938	550
1147	10	1451	484
1175	6	702	460
1620	10	1392	511
1762	0	1554	549
708	3	198	501
1760	2	1999	551
1347	3	444	551
428	10	1920	552
1670	11	1695	535
371	1	1595	434
1804	10	392	397
830	6	1362	551
1605	3	1736	479
1240	6	681	552
1291	10	1920	552
1823	10	1261	538
70	11	1095	480
1491	6	647	544
1524	10	1684	64
1625	2	1422	551
1781	6	367	501
1811	10	69	479
524	6	1913	540
158	10	199	504
1223	10	1127	553
1923	10	1511	138
1183	10	289	458
566	3	1164	551
1757	2	178	501
1723	10	1694	476
1476	10	1920	553
682	10	1778	512
1105	0	1484	425
1746	10	295	452
865	10	63	538
1723	10	1072	527
222	3	1176	260
1620	6	1392	553
1005	3	166	457
164	0	1920	364
518	6	1238	536
1628	11	1563	542
131	3	193	499
101	7	1919	432
184	10	870	440
610	6	289	553
1820	10	1567	477
1983	10	1371	549
1272	6	1	553
997	11	1765	549
270	10	1888	531
914	1	1061	504
1429	10	286	536
252	3	794	380
1429	10	289	484
1671	10	1675	551
1280	0	791	478
330	2	1353	505
1763	10	380	480
794	10	700	176
1852	6	782	548
655	2	1502	530
1196	10	35	184
1476	10	1105	529
1276	11	1833	502
1373	3	1812	536
1244	6	763	506
1853	10	602	551
461	10	649	470
1743	10	767	536
184	11	293	551
1717	10	746	226
87	10	1038	417
504	3	1704	303
1909	3	562	482
1985	2	917	458
41	10	1145	550
207	6	1536	531
1861	10	1100	549
1391	10	1128	7
101	7	1580	331
960	6	702	551
221	2	1342	553
131	3	562	499
236	10	364	410
846	6	1060	372
984	10	602	512
1097	6	1431	479
1095	7	1671	316
845	0	647	431
594	2	330	553
1928	11	936	388
680	4	1690	357
1813	11	1017	502
1820	3	428	450
1813	11	1272	355
1591	10	1199	472
794	3	331	549
508	6	939	366
1017	3	1897	453
101	10	446	506
811	3	667	508
1620	6	940	512
1277	10	1594	502
305	3	450	549
1921	10	1419	336
824	2	639	341
1969	0	1760	554
1124	10	1760	554
1249	10	1760	554
265	6	1784	113
241	11	1603	531
1347	7	234	442
1272	10	1392	552
59	10	1372	550
234	10	429	200
847	10	1778	505
113	10	849	462
1880	10	1353	542
404	10	1030	536
698	6	1523	485
101	7	628	552
1967	10	1863	424
1017	6	897	549
1978	10	1321	283
234	10	295	452
1353	2	1353	551
594	2	602	500
324	2	1490	400
1631	2	146	399
1523	2	602	325
1741	10	1343	540
1296	10	206	549
576	9	1798	553
1785	10	741	440
166	1	533	501
1380	6	663	398
1147	10	1428	508
387	10	603	480
1603	3	1323	551
184	10	100	547
713	10	294	445
149	6	1760	487
1184	10	571	392
551	9	1262	513
228	10	1915	428
1927	6	818	451
169	6	773	508
1476	4	1125	472
1431	0	1920	505
297	6	663	419
530	10	202	470
1352	6	413	506
222	3	662	405
461	10	905	506
960	11	1241	361
794	10	663	438
1534	1	184	549
910	10	1048	495
305	10	374	359
1697	1	1446	501
1280	0	1371	514
108	10	647	349
166	10	1760	459
1381	7	949	552
969	10	1660	474
562	10	899	484
211	11	1381	549
1460	10	1280	441
1592	10	1606	504
1746	10	905	439
974	9	450	428
573	10	763	434
932	11	1663	503
41	10	283	537
1422	0	164	533
1516	6	1405	505
131	7	229	375
1534	10	1490	552
293	7	1849	463
969	10	1864	423
1804	10	1593	510
1717	10	920	277
1240	10	286	550
1425	9	779	361
931	6	1522	551
860	3	1302	511
974	1	1441	422
1812	10	1511	505
1505	11	1376	553
892	10	1817	531
1920	2	1357	540
473	3	444	549
101	10	75	439
936	11	667	546
1149	3	882	476
1488	10	1578	514
1853	10	782	552
461	10	716	550
1964	10	283	519
50	2	1218	315
1820	3	117	410
1052	10	1327	514
41	10	1577	530
353	1	936	378
1491	3	1266	506
1695	11	252	538
1556	10	1564	553
1426	10	1935	550
1974	11	1505	552
1507	3	513	464
77	10	1617	542
87	10	1043	417
529	10	372	197
1265	10	1489	425
101	10	1127	553
14	3	70	554
636	9	228	552
1798	6	1065	544
1812	11	101	377
781	3	735	460
1328	10	639	515
1184	6	1989	371
1373	3	974	531
32	9	40	551
1921	6	1511	448
1488	3	101	546
1060	2	1908	447
142	10	1942	294
1290	10	1778	550
694	6	901	554
109	10	35	550
1425	10	716	551
450	11	1563	487
1592	6	425	553
67	10	56	347
1812	3	1365	505
4	10	866	335
1290	10	823	327
237	10	451	552
1546	10	873	240
1781	6	1	388
1812	3	450	501
1149	1	1272	500
1757	2	1445	552
276	3	984	477
493	10	1060	504
798	10	1088	324
1743	10	1072	548
1493	10	1935	520
687	10	712	550
284	10	1944	349
553	10	1458	442
324	2	35	400
1095	9	477	550
1897	6	511	551
1505	10	1660	549
1620	3	1248	550
1116	10	1105	542
1059	1	1425	430
387	10	1668	480
576	10	1639	554
101	11	840	550
381	10	1030	385
711	6	1407	478
662	10	98	512
1392	2	905	403
628	10	634	247
1459	10	761	493
1233	2	289	553
461	10	1468	470
561	10	939	329
4	10	905	507
1464	10	1416	465
573	3	450	389
1069	10	451	466
1576	9	1592	363
1372	0	577	542
1563	10	206	461
1599	3	444	463
802	10	739	530
1541	10	1060	469
1463	1	1302	549
1017	10	360	551
1804	10	710	468
729	10	757	516
763	0	324	552
1280	0	1180	359
1505	6	1100	485
625	3	833	430
492	10	272	451
444	6	289	553
78	10	1621	544
1473	6	262	542
1541	6	1631	508
1507	3	1103	464
1061	11	1861	476
1964	10	1145	495
144	10	199	468
461	10	1894	552
1748	10	1632	551
1679	3	1813	552
229	6	586	518
1963	10	19	551
1223	7	843	428
1811	4	1893	510
997	11	502	540
1017	3	756	553
231	1	677	431
1116	6	1188	309
293	7	1541	183
450	9	936	509
1030	2	602	458
1505	3	1832	533
1061	10	100	552
782	0	1454	536
1147	10	1462	508
1714	9	383	550
802	10	171	521
439	11	1812	484
1376	11	1381	531
1328	6	1008	471
1017	10	944	549
1132	10	453	502
451	0	298	547
1272	11	1541	553
1069	10	870	549
850	3	1272	500
910	10	866	518
1833	10	11	352
647	2	1424	471
1155	2	330	510
158	10	18	551
699	6	775	552
450	10	1280	553
252	3	997	414
1240	10	1535	554
504	10	1461	551
1534	3	667	494
1832	10	290	410
1223	11	865	502
293	3	1697	482
1347	7	1808	442
1518	1	1820	424
1296	6	820	552
713	10	1353	550
1147	10	1161	228
305	10	889	359
1829	6	763	313
998	10	1074	233
1807	10	1635	478
783	10	1656	523
1229	6	1372	544
1240	4	187	441
450	8	1672	552
480	9	234	413
802	10	1942	373
1556	7	1557	495
1272	10	1864	551
957	6	1498	542
581	10	1481	372
252	10	647	471
1719	10	741	530
293	10	1142	549
1599	11	1237	552
1296	6	1060	549
88	11	101	539
1248	10	639	493
964	2	1280	551
101	10	1327	349
1184	10	741	551
1533	11	78	484
10	7	693	544
74	3	1505	551
67	10	337	381
824	2	122	405
248	10	1139	537
1415	1	992	432
88	11	1974	549
1415	1	258	391
1103	10	1100	546
840	1	428	503
1678	11	1215	539
581	11	1505	501
639	0	1554	549
1864	2	1239	551
809	3	1812	450
423	10	150	145
1272	10	1490	553
794	11	175	487
332	0	1757	454
1636	0	1920	486
293	10	1392	542
119	10	1434	45
270	3	450	548
1223	10	1668	314
1225	10	866	503
808	6	639	553
525	10	939	488
543	10	1536	480
1480	6	792	553
557	10	1209	323
166	6	1353	552
111	9	1425	527
581	10	647	501
1069	10	1372	552
1296	3	1381	553
182	3	416	409
279	2	1511	434
341	10	1502	551
169	6	605	552
1069	11	1296	552
702	2	1985	464
428	10	1101	553
957	6	1985	446
1668	2	437	446
1269	1	1365	405
1727	10	63	538
1113	10	1864	173
1764	3	576	550
1592	1	1599	389
1147	10	1075	239
198	10	1644	546
457	10	1760	499
1820	10	1490	410
320	10	591	427
187	4	1240	402
252	10	1233	501
1296	10	1105	529
1541	10	700	469
1310	9	1310	534
925	6	1100	535
1855	10	286	523
1820	3	1638	432
77	10	601	544
1183	6	1401	518
811	7	353	378
1476	10	374	156
450	10	647	553
1272	10	1371	550
381	10	1532	528
1234	10	1668	374
14	10	602	381
1345	11	65	547
48	10	1685	428
444	1	1714	514
1505	10	75	550
1808	10	782	247
984	10	820	385
713	10	1280	395
825	6	782	506
1279	1	1566	540
450	1	101	552
193	10	901	504
947	10	1079	541
1644	2	453	503
840	1	706	503
1804	10	739	406
1804	10	905	487
440	0	289	531
683	10	1030	550
1546	10	1532	552
1232	10	1445	542
65	10	1607	503
1223	10	571	401
869	3	1909	423
1353	0	1711	552
883	10	1894	503
699	10	775	474
1353	0	944	509
847	3	1114	505
184	7	809	479
101	7	1541	183
814	10	441	552
252	3	450	553
1974	3	1897	389
1820	11	1391	553
192	10	741	502
1293	10	1908	516
626	3	525	395
1648	10	157	503
76	4	1727	484
1362	0	486	539
745	10	1038	426
1381	1	1813	437
1704	11	1394	509
262	2	1242	426
1383	9	676	546
1077	3	910	470
1219	2	1343	207
903	6	639	522
1734	10	962	530
184	7	1895	540
70	10	916	534
240	10	660	298
428	10	1128	553
1852	6	1461	449
628	6	295	552
1880	6	556	552
248	10	757	531
1820	6	1371	426
1564	0	1883	324
387	7	101	480
286	2	1636	480
1205	6	1842	444
1909	6	1935	503
1089	10	1899	398
1236	10	556	502
1376	6	1101	550
1954	10	314	429
850	10	1030	542
305	1	562	518
450	3	184	137
756	10	1258	553
89	6	1392	546
1237	10	1968	549
428	3	1905	410
706	3	184	548
1941	10	433	521
557	10	1497	538
1262	6	1920	551
683	1	184	553
1812	10	1129	509
1910	0	1920	545
1853	7	1928	329
450	10	1128	553
1017	6	1209	549
1017	3	322	489
1637	0	1920	547
42	11	1215	193
191	2	917	552
1265	10	1379	519
1043	2	1656	553
1859	10	1857	526
938	0	594	550
133	1	427	432
117	10	446	553
518	10	1454	540
1017	10	1784	549
566	3	1679	480
1009	3	439	426
581	10	973	440
573	10	1559	389
144	6	425	543
1804	10	640	413
235	10	486	539
82	9	523	546
1820	6	1631	399
1425	10	380	545
284	10	1126	409
1264	3	1347	509
1183	10	1864	552
1670	10	647	545
865	3	40	329
78	11	677	538
437	2	1639	237
1813	10	451	448
624	10	927	552
241	10	671	547
262	2	1668	361
1005	3	1974	551
1524	10	1074	205
10	10	1362	437
667	1	359	381
1766	6	649	551
228	3	809	481
331	3	252	482
241	11	1381	549
1595	10	1484	503
101	7	1849	463
1663	6	634	553
184	11	439	502
1677	10	1920	505
240	10	1987	281
877	10	451	553
6	11	1296	488
561	11	865	502
1030	2	1908	482
1425	7	869	484
428	10	1220	470
479	10	1760	549
101	6	1640	553
1605	10	1710	508
840	10	1129	544
293	10	63	550
947	6	1554	424
1310	9	1232	534
315	10	294	503
101	6	1362	544
428	6	1631	345
1381	3	1493	550
439	6	1873	552
1391	11	1005	534
264	6	1484	543
798	10	462	310
688	10	178	505
1512	6	594	416
1476	6	332	482
865	3	1812	501
1272	10	161	398
1941	10	1869	400
959	10	1139	261
1488	3	1223	551
175	10	1372	553
1280	0	1562	344
1945	3	1376	550
940	2	1762	510
1459	10	1884	396
1790	10	1372	550
173	10	1876	533
119	10	911	60
1815	10	1915	392
1264	10	1392	509
1052	10	1786	520
1653	11	1765	508
416	1	1534	320
698	10	1564	435
1326	2	1343	550
860	6	818	451
428	11	1599	552
428	7	669	542
88	6	63	502
1678	1	129	541
1692	10	1210	462
1026	2	1424	552
1726	7	10	437
181	10	1846	503
1833	10	905	534
669	3	1798	547
1017	6	1821	270
341	6	1989	365
248	10	1888	513
286	2	403	483
581	11	450	504
677	3	1609	508
901	0	314	434
617	0	647	553
1534	3	1376	494
1974	11	293	422
297	1	293	361
450	10	520	410
833	6	1040	544
1237	6	1920	551
1096	10	1929	157
129	3	1526	363
1491	11	1262	541
1804	10	660	330
1800	10	389	503
569	6	98	333
1009	10	905	549
1476	11	1236	549
1874	10	1868	503
458	3	811	542
884	10	179	508
1377	10	1022	447
119	10	665	241
222	4	265	113
1397	0	1100	552
1949	2	647	529
1692	3	1435	384
74	3	1017	505
1063	3	276	544
1234	10	180	339
305	10	1142	552
498	10	1668	406
1234	10	916	544
706	10	75	550
1736	6	1760	549
1820	6	75	392
697	2	206	503
1748	6	330	436
43	10	1915	536
1380	11	1227	553
1381	3	1223	548
1813	11	293	535
1353	2	1218	553
1691	10	652	426
78	11	1533	538
1296	10	820	552
359	10	1920	476
235	6	1913	540
1017	3	512	506
129	3	1832	382
1620	10	1968	549
88	10	1127	549
231	1	573	431
450	6	1371	549
602	2	1500	431
1147	3	450	549
576	9	184	488
165	10	1343	408
293	10	347	454
1927	11	704	391
905	2	1043	501
224	2	106	544
124	2	1564	398
864	6	1327	553
1974	10	1597	550
802	10	1486	436
1622	6	1780	542
1009	6	1998	439
1976	7	1849	549
1425	7	111	436
864	6	1929	466
1195	10	820	515
450	10	161	484
497	10	132	544
1813	11	184	535
1670	11	1020	535
1623	2	1920	399
1142	2	1668	387
998	10	318	543
142	10	1126	545
1491	1	1962	357
1085	10	98	503
1149	6	663	524
1229	3	1381	552
824	2	1842	503
1114	3	276	421
1247	10	1739	408
36	10	1343	515
1541	10	69	488
791	0	1593	422
119	10	1931	537
1119	10	520	540
1236	11	184	501
1874	10	1668	503
1113	10	1220	470
925	3	96	489
974	10	1100	553
1473	10	994	512
293	10	212	553
1218	0	1760	488
850	10	634	364
1804	10	1588	216
737	6	53	445
1928	6	374	528
1576	10	425	481
444	10	905	549
252	10	286	550
258	3	241	549
1460	10	889	511
1813	9	128	316
927	0	747	506
1542	10	905	458
1940	10	889	543
451	0	1523	547
1957	10	300	407
1820	10	50	398
1708	10	1401	500
1240	10	1668	443
1297	1	1426	483
1541	10	1523	550
1662	2	1445	379
371	3	1476	500
1096	10	1920	79
1296	3	1568	553
1534	6	586	534
860	10	539	451
1592	11	787	444
128	3	1837	398
111	3	1425	545
1855	10	1312	370
416	10	1101	553
1856	6	782	552
859	3	914	531
76	11	428	552
1820	11	450	450
1008	0	314	465
1795	3	1308	552
1117	10	262	465
439	11	1580	504
1488	10	1760	499
1411	11	1820	481
1296	11	88	509
1534	10	1100	542
1464	10	556	465
624	10	1631	517
450	10	486	392
1248	10	1644	503
1052	10	1535	520
169	6	1985	551
525	6	1935	546
131	10	1985	487
88	11	1534	510
1812	10	1528	552
906	10	1129	504
569	1	910	448
768	10	1498	405
1442	3	141	535
1502	2	63	470
1232	10	1071	485
1541	3	581	227
1804	10	672	51
949	10	63	550
1185	10	985	284
1141	2	1621	457
1991	6	649	541
457	6	1760	549
1272	10	1142	553
1662	0	1920	434
1505	10	19	464
562	6	1392	434
276	3	1962	477
1804	10	1693	428
1563	3	1695	550
932	9	1963	543
562	10	1564	549
182	6	156	445
1542	10	639	458
1339	0	1920	468
1476	11	1058	552
1061	3	622	551
556	0	1353	320
1488	3	17	494
1646	10	401	550
374	2	330	506
293	10	71	437
166	10	597	553
1376	11	450	553
1945	3	1820	550
1272	1	264	551
80	11	450	553
450	10	602	552
40	10	823	504
1248	6	453	503
1095	10	1606	534
649	2	357	542
1887	10	716	472
1210	2	1739	552
1969	0	286	527
1820	5	581	552
67	10	741	381
998	10	349	343
1804	10	639	487
1568	1	1296	551
215	10	1668	511
36	10	1502	515
1234	10	1760	552
865	6	939	552
450	3	500	434
1223	10	897	337
613	0	653	504
877	3	1974	536
1327	2	75	372
1814	10	1392	303
1764	3	936	504
1291	3	444	173
425	2	1606	553
1122	10	376	490
809	9	1277	549
636	7	1856	110
1920	2	1960	349
1580	10	1100	553
537	9	1243	518
1095	7	1592	552
1446	9	1262	528
1820	10	221	552
1381	6	63	550
779	10	116	537
1020	10	1920	517
1833	11	293	504
1804	10	1346	406
951	10	739	427
117	10	1562	549
1267	10	1846	398
293	6	1913	540
1310	10	1559	501
613	0	607	518
1248	10	927	442
128	10	897	505
1518	6	1353	550
978	3	1714	478
957	6	1182	549
284	10	1110	530
1812	11	914	482
270	10	647	386
1239	2	870	458
473	11	237	431
1727	10	1008	461
1125	10	1233	503
1638	10	1138	552
359	10	647	509
1223	10	1281	540
1603	11	1654	552
1563	3	1262	552
1129	2	1578	432
1832	6	515	256
1467	3	1505	520
599	4	450	505
628	7	997	553
533	3	1205	444
144	7	1439	255
1820	5	88	46
459	3	1628	505
166	11	811	510
1820	11	1411	534
1556	9	1556	519
1369	3	1225	540
43	10	1523	540
1297	3	1534	459
293	10	1793	230
1599	11	706	427
1574	10	1392	549
969	10	1	540
740	10	1864	550
543	9	1576	480
1096	10	1864	402
1433	10	1920	530
74	10	319	551
352	10	1827	526
1887	10	916	551
23	6	647	542
1843	0	164	472
1169	3	241	532
1314	6	763	114
1397	0	35	308
1262	6	647	552
35	2	647	345
425	2	1668	506
1696	10	1502	506
101	10	1777	398
1625	0	924	476
293	11	590	542
809	11	825	549
1425	6	11	552
1304	1	88	551
1974	11	1450	551
1059	1	1556	430
1119	10	1137	463
785	1	428	293
173	10	1816	434
1708	6	905	365
648	6	307	521
337	0	1219	419
1290	10	1793	426
857	6	577	408
729	10	1082	180
85	10	927	510
4	10	899	472
240	10	922	418
1516	1	184	488
1954	3	1691	393
1265	10	867	488
783	10	1523	549
1439	3	144	258
713	10	1745	445
421	10	875	415
1376	1	88	510
1280	0	1405	505
566	10	1668	549
724	6	663	323
1805	10	1219	386
636	10	1071	296
134	3	728	386
1820	3	1653	450
1164	11	166	437
707	10	1965	291
1365	6	1326	551
229	10	647	538
101	10	1935	550
1005	3	1381	551
809	3	1798	450
439	11	88	550
740	3	117	112
1859	10	873	525
1476	6	1621	434
647	0	1219	414
1233	0	1372	553
1185	10	1550	520
1236	11	1688	502
383	10	1920	514
1901	6	1685	552
450	3	1646	550
1507	3	860	464
450	10	146	537
277	2	1030	551
40	10	939	138
331	10	716	554
1377	10	31	490
1473	10	660	525
1820	10	1711	551
637	8	1672	364
1820	10	1422	552
1974	10	324	553
40	10	605	449
78	10	206	505
315	1	936	469
1748	1	667	382
142	10	941	488
569	10	1920	552
379	2	1105	479
1505	3	80	436
1541	11	1272	504
1762	0	1392	364
77	10	1543	318
1789	3	1266	307
450	1	57	540
1727	10	1454	549
1347	10	647	552
1760	0	1337	449
745	10	620	546
1546	10	153	101
508	10	100	413
998	10	710	528
1584	5	728	502
450	10	663	487
451	2	1372	534
1974	3	1017	488
1236	10	939	503
1689	10	449	154
557	7	101	411
1405	2	1280	502
1175	6	1182	548
1928	3	1813	518
567	3	1272	490
331	1	404	534
1798	6	939	348
75	0	613	550
680	10	1668	357
359	10	1699	551
1969	2	1511	553
925	3	428	487
1017	10	103	506
450	1	359	483
517	10	1182	551
177	6	792	549
359	6	18	552
537	10	1339	518
1192	10	1844	441
459	6	1760	551
779	10	71	356
293	10	939	543
818	2	539	500
404	10	1280	395
1919	3	101	506
1164	10	1782	551
1070	3	204	516
1512	11	1196	523
461	10	1908	470
1293	10	602	549
1302	6	1392	505
111	1	450	545
124	2	178	398
1409	11	301	471
936	3	1249	469
1717	10	1797	361
258	10	1280	549
794	1	1714	549
737	10	1985	458
1473	10	1606	484
809	6	792	546
314	0	1219	551
1241	11	169	540
1102	10	697	360
14	10	199	509
1424	0	647	546
683	3	1563	423
998	10	1972	304
1423	10	620	510
969	3	1272	469
832	6	792	549
215	3	1073	378
1142	0	446	550
1380	10	741	503
1757	0	1621	434
925	11	1603	535
824	2	1636	527
654	10	1564	508
1945	1	6	547
1192	10	907	511
181	10	647	524
1296	10	1392	536
1820	3	1788	502
14	10	571	512
1760	0	1532	502
450	10	1239	360
861	3	1297	510
1248	6	1392	317
